[65, 117], [8, 65]
[61, 108], [28, 61]
[61, 108], [8, 61]
[61, 108], [47, 61]
[61, 108], [42, 61]
[61, 64], [29, 61]
[61, 64], [61, 169]
[61, 64], [61, 264]
[61, 64], [61, 66]
[61, 64], [61, 107]
[61, 64], [61, 79]
[61, 64], [61, 117]
[61, 64], [61, 232]
[61, 64], [61, 116]
[61, 64], [61, 105]
[61, 64], [61, 83]
[61, 64], [61, 209]
[61, 64], [28, 61]
[61, 64], [8, 61]
[61, 64], [47, 61]
[61, 64], [42, 61]
[29, 61], [61, 169]
[29, 61], [61, 264]
[29, 61], [61, 66]
[29, 61], [61, 107]
[29, 61], [61, 79]
[29, 61], [61, 117]
[29, 61], [61, 232]
[29, 61], [61, 116]
[29, 61], [61, 105]
[29, 61], [61, 83]
[29, 61], [61, 209]
[29, 61], [28, 61]
[29, 61], [8, 61]
[29, 61], [47, 61]
[29, 61], [42, 61]
[61, 169], [61, 264]
[61, 169], [61, 66]
[61, 169], [61, 107]
[61, 169], [61, 79]
[61, 169], [61, 117]
[61, 169], [61, 232]
[61, 169], [61, 116]
[61, 169], [61, 105]
[61, 169], [61, 83]
[61, 169], [61, 209]
[61, 169], [28, 61]
[61, 169], [8, 61]
[61, 169], [47, 61]
[61, 169], [42, 61]
[61, 264], [61, 66]
[61, 264], [61, 107]
[61, 264], [61, 79]
[61, 264], [61, 117]
[61, 264], [61, 232]
[61, 264], [61, 116]
[61, 264], [61, 105]
[61, 264], [61, 83]
[61, 264], [61, 209]
[61, 264], [28, 61]
[61, 264], [8, 61]
[61, 264], [47, 61]
[61, 264], [42, 61]
[61, 66], [61, 107]
[61, 66], [61, 79]
[61, 66], [61, 117]
[61, 66], [61, 232]
[61, 66], [61, 116]
[61, 66], [61, 105]
[61, 66], [61, 83]
[61, 66], [61, 209]
[61, 66], [28, 61]
[61, 66], [8, 61]
[61, 66], [47, 61]
[61, 66], [42, 61]
[61, 107], [61, 79]
[61, 107], [61, 117]
[61, 107], [61, 232]
[61, 107], [61, 116]
[61, 107], [61, 105]
[61, 107], [61, 83]
[61, 107], [61, 209]
[61, 107], [28, 61]
[61, 107], [8, 61]
[61, 107], [47, 61]
[61, 107], [42, 61]
[61, 79], [61, 117]
[61, 79], [61, 232]
[61, 79], [61, 116]
[61, 79], [61, 105]
[61, 79], [61, 83]
[61, 79], [61, 209]
[61, 79], [28, 61]
[61, 79], [8, 61]
[61, 79], [47, 61]
[61, 79], [42, 61]
[61, 117], [61, 232]
[61, 117], [61, 116]
[61, 117], [61, 105]
[61, 117], [61, 83]
[61, 117], [61, 209]
[61, 117], [28, 61]
[61, 117], [8, 61]
[61, 117], [47, 61]
[61, 117], [42, 61]
[61, 232], [61, 116]
[61, 232], [61, 105]
[61, 232], [61, 83]
[61, 232], [61, 209]
[61, 232], [28, 61]
[61, 232], [8, 61]
[61, 232], [47, 61]
[61, 232], [42, 61]
[61, 116], [61, 105]
[61, 116], [61, 83]
[61, 116], [61, 209]
[61, 116], [28, 61]
[61, 116], [8, 61]
[61, 116], [47, 61]
[61, 116], [42, 61]
[61, 105], [61, 83]
[61, 105], [61, 209]
[61, 105], [28, 61]
[61, 105], [8, 61]
[61, 105], [47, 61]
[61, 105], [42, 61]
[61, 83], [61, 209]
[61, 83], [28, 61]
[61, 83], [8, 61]
[61, 83], [47, 61]
[61, 83], [42, 61]
[61, 209], [28, 61]
[61, 209], [8, 61]
[61, 209], [47, 61]
[61, 209], [42, 61]
[28, 61], [8, 61]
[28, 61], [47, 61]
[28, 61], [42, 61]
[8, 61], [47, 61]
[8, 61], [42, 61]
[47, 61], [42, 61]
[32, 115], [32, 38]
[32, 115], [32, 48]
[32, 115], [32, 93]
[32, 115], [7, 32]
[32, 115], [32, 36]
[32, 115], [32, 75]
[32, 115], [32, 116]
[32, 115], [32, 229]
[32, 115], [32, 61]
[32, 115], [32, 211]
[32, 115], [32, 86]
[32, 115], [32, 117]
[32, 115], [32, 33]
[32, 115], [32, 130]
[32, 115], [32, 58]
[32, 115], [32, 91]
[32, 115], [32, 51]
[32, 115], [32, 121]
[32, 115], [32, 108]
[32, 115], [32, 288]
[32, 115], [32, 92]
[32, 115], [29, 32]
[32, 115], [28, 32]
[32, 115], [32, 207]
[32, 115], [32, 94]
[32, 115], [32, 76]
[32, 115], [32, 101]
[32, 115], [32, 64]
[32, 115], [32, 56]
[32, 115], [16, 32]
[32, 115], [32, 209]
[32, 115], [32, 37]
[32, 115], [32, 107]
[32, 115], [32, 65]
[32, 115], [32, 42]
[32, 115], [32, 114]
[32, 115], [32, 85]
[32, 115], [32, 70]
[32, 38], [32, 48]
[32, 38], [32, 93]
[32, 38], [7, 32]
[32, 38], [32, 36]
[32, 38], [32, 75]
[32, 38], [32, 116]
[32, 38], [32, 229]
[32, 38], [32, 61]
[32, 38], [32, 211]
[32, 38], [32, 86]
[32, 38], [32, 117]
[32, 38], [32, 33]
[32, 38], [32, 130]
[32, 38], [32, 58]
[32, 38], [32, 91]
[32, 38], [32, 51]
[32, 38], [32, 121]
[32, 38], [32, 108]
[32, 38], [32, 288]
[32, 38], [32, 92]
[32, 38], [29, 32]
[32, 38], [28, 32]
[32, 38], [32, 207]
[32, 38], [32, 94]
[32, 38], [32, 76]
[32, 38], [32, 101]
[32, 38], [32, 64]
[32, 38], [32, 56]
[32, 38], [16, 32]
[32, 38], [32, 209]
[32, 38], [32, 37]
[32, 38], [32, 107]
[32, 38], [32, 65]
[32, 38], [32, 42]
[32, 38], [32, 114]
[32, 38], [32, 85]
[32, 38], [32, 70]
[32, 48], [32, 93]
[32, 48], [7, 32]
[32, 48], [32, 36]
[32, 48], [32, 75]
[32, 48], [32, 116]
[32, 48], [32, 229]
[32, 48], [32, 61]
[32, 48], [32, 211]
[32, 48], [32, 86]
[32, 48], [32, 117]
[32, 48], [32, 33]
[32, 48], [32, 130]
[32, 48], [32, 58]
[32, 48], [32, 91]
[32, 48], [32, 51]
[32, 48], [32, 121]
[32, 48], [32, 108]
[32, 48], [32, 288]
[32, 48], [32, 92]
[32, 48], [29, 32]
[32, 48], [28, 32]
[32, 48], [32, 207]
[32, 48], [32, 94]
[32, 48], [32, 76]
[32, 48], [32, 101]
[32, 48], [32, 64]
[32, 48], [32, 56]
[32, 48], [16, 32]
[32, 48], [32, 209]
[32, 48], [32, 37]
[32, 48], [32, 107]
[32, 48], [32, 65]
[32, 48], [32, 42]
[32, 48], [32, 114]
[32, 48], [32, 85]
[32, 48], [32, 70]
[32, 93], [7, 32]
[32, 93], [32, 36]
[32, 93], [32, 75]
[32, 93], [32, 116]
[32, 93], [32, 229]
[32, 93], [32, 61]
[32, 93], [32, 211]
[32, 93], [32, 86]
[32, 93], [32, 117]
[32, 93], [32, 33]
[32, 93], [32, 130]
[32, 93], [32, 58]
[32, 93], [32, 91]
[32, 93], [32, 51]
[32, 93], [32, 121]
[32, 93], [32, 108]
[32, 93], [32, 288]
[32, 93], [32, 92]
[32, 93], [29, 32]
[32, 93], [28, 32]
[32, 93], [32, 207]
[32, 93], [32, 94]
[32, 93], [32, 76]
[32, 93], [32, 101]
[32, 93], [32, 64]
[32, 93], [32, 56]
[32, 93], [16, 32]
[32, 93], [32, 209]
[32, 93], [32, 37]
[32, 93], [32, 107]
[32, 93], [32, 65]
[32, 93], [32, 42]
[32, 93], [32, 114]
[32, 93], [32, 85]
[32, 93], [32, 70]
[7, 32], [32, 36]
[7, 32], [32, 75]
[7, 32], [32, 116]
[7, 32], [32, 229]
[7, 32], [32, 61]
[7, 32], [32, 211]
[7, 32], [32, 86]
[7, 32], [32, 117]
[7, 32], [32, 33]
[7, 32], [32, 130]
[7, 32], [32, 58]
[7, 32], [32, 91]
[7, 32], [32, 51]
[7, 32], [32, 121]
[7, 32], [32, 108]
[7, 32], [32, 288]
[7, 32], [32, 92]
[7, 32], [29, 32]
[7, 32], [28, 32]
[7, 32], [32, 207]
[7, 32], [32, 94]
[7, 32], [32, 76]
[7, 32], [32, 101]
[7, 32], [32, 64]
[7, 32], [32, 56]
[7, 32], [16, 32]
[7, 32], [32, 209]
[7, 32], [32, 37]
[7, 32], [32, 107]
[7, 32], [32, 65]
[7, 32], [32, 42]
[7, 32], [32, 114]
[7, 32], [32, 85]
[7, 32], [32, 70]
[32, 36], [32, 75]
[32, 36], [32, 116]
[32, 36], [32, 229]
[32, 36], [32, 61]
[32, 36], [32, 211]
[32, 36], [32, 86]
[32, 36], [32, 117]
[32, 36], [32, 33]
[32, 36], [32, 130]
[32, 36], [32, 58]
[32, 36], [32, 91]
[32, 36], [32, 51]
[32, 36], [32, 121]
[32, 36], [32, 108]
[32, 36], [32, 288]
[32, 36], [32, 92]
[32, 36], [29, 32]
[32, 36], [28, 32]
[32, 36], [32, 207]
[32, 36], [32, 94]
[32, 36], [32, 76]
[32, 36], [32, 101]
[32, 36], [32, 64]
[32, 36], [32, 56]
[32, 36], [16, 32]
[32, 36], [32, 209]
[32, 36], [32, 37]
[32, 36], [32, 107]
[32, 36], [32, 65]
[32, 36], [32, 42]
[32, 36], [32, 114]
[32, 36], [32, 85]
[32, 36], [32, 70]
[32, 75], [32, 116]
[32, 75], [32, 229]
[32, 75], [32, 61]
[32, 75], [32, 211]
[32, 75], [32, 86]
[32, 75], [32, 117]
[32, 75], [32, 33]
[32, 75], [32, 130]
[32, 75], [32, 58]
[32, 75], [32, 91]
[32, 75], [32, 51]
[32, 75], [32, 121]
[32, 75], [32, 108]
[32, 75], [32, 288]
[32, 75], [32, 92]
[32, 75], [29, 32]
[32, 75], [28, 32]
[32, 75], [32, 207]
[32, 75], [32, 94]
[32, 75], [32, 76]
[32, 75], [32, 101]
[32, 75], [32, 64]
[32, 75], [32, 56]
[32, 75], [16, 32]
[32, 75], [32, 209]
[32, 75], [32, 37]
[32, 75], [32, 107]
[32, 75], [32, 65]
[32, 75], [32, 42]
[32, 75], [32, 114]
[32, 75], [32, 85]
[32, 75], [32, 70]
[32, 116], [32, 229]
[32, 116], [32, 61]
[32, 116], [32, 211]
[32, 116], [32, 86]
[32, 116], [32, 117]
[32, 116], [32, 33]
[32, 116], [32, 130]
[32, 116], [32, 58]
[32, 116], [32, 91]
[32, 116], [32, 51]
[32, 116], [32, 121]
[32, 116], [32, 108]
[32, 116], [32, 288]
[32, 116], [32, 92]
[32, 116], [29, 32]
[32, 116], [28, 32]
[32, 116], [32, 207]
[32, 116], [32, 94]
[32, 116], [32, 76]
[32, 116], [32, 101]
[32, 116], [32, 64]
[32, 116], [32, 56]
[32, 116], [16, 32]
[32, 116], [32, 209]
[32, 116], [32, 37]
[32, 116], [32, 107]
[32, 116], [32, 65]
[32, 116], [32, 42]
[32, 116], [32, 114]
[32, 116], [32, 85]
[32, 116], [32, 70]
[32, 229], [32, 61]
[32, 229], [32, 211]
[32, 229], [32, 86]
[32, 229], [32, 117]
[32, 229], [32, 33]
[32, 229], [32, 130]
[32, 229], [32, 58]
[32, 229], [32, 91]
[32, 229], [32, 51]
[32, 229], [32, 121]
[32, 229], [32, 108]
[32, 229], [32, 288]
[32, 229], [32, 92]
[32, 229], [29, 32]
[32, 229], [28, 32]
[32, 229], [32, 207]
[32, 229], [32, 94]
[32, 229], [32, 76]
[32, 229], [32, 101]
[32, 229], [32, 64]
[32, 229], [32, 56]
[32, 229], [16, 32]
[32, 229], [32, 209]
[32, 229], [32, 37]
[32, 229], [32, 107]
[32, 229], [32, 65]
[32, 229], [32, 42]
[32, 229], [32, 114]
[32, 229], [32, 85]
[32, 229], [32, 70]
[32, 61], [32, 211]
[32, 61], [32, 86]
[32, 61], [32, 117]
[32, 61], [32, 33]
[32, 61], [32, 130]
[32, 61], [32, 58]
[32, 61], [32, 91]
[32, 61], [32, 51]
[32, 61], [32, 121]
[32, 61], [32, 108]
[32, 61], [32, 288]
[32, 61], [32, 92]
[32, 61], [29, 32]
[32, 61], [28, 32]
[32, 61], [32, 207]
[32, 61], [32, 94]
[32, 61], [32, 76]
[32, 61], [32, 101]
[32, 61], [32, 64]
[32, 61], [32, 56]
[32, 61], [16, 32]
[32, 61], [32, 209]
[32, 61], [32, 37]
[32, 61], [32, 107]
[32, 61], [32, 65]
[32, 61], [32, 42]
[32, 61], [32, 114]
[32, 61], [32, 85]
[32, 61], [32, 70]
[32, 211], [32, 86]
[32, 211], [32, 117]
[32, 211], [32, 33]
[32, 211], [32, 130]
[32, 211], [32, 58]
[32, 211], [32, 91]
[32, 211], [32, 51]
[32, 211], [32, 121]
[32, 211], [32, 108]
[32, 211], [32, 288]
[32, 211], [32, 92]
[32, 211], [29, 32]
[32, 211], [28, 32]
[32, 211], [32, 207]
[32, 211], [32, 94]
[32, 211], [32, 76]
[32, 211], [32, 101]
[32, 211], [32, 64]
[32, 211], [32, 56]
[32, 211], [16, 32]
[32, 211], [32, 209]
[32, 211], [32, 37]
[32, 211], [32, 107]
[32, 211], [32, 65]
[32, 211], [32, 42]
[32, 211], [32, 114]
[32, 211], [32, 85]
[32, 211], [32, 70]
[32, 86], [32, 117]
[32, 86], [32, 33]
[32, 86], [32, 130]
[32, 86], [32, 58]
[32, 86], [32, 91]
[32, 86], [32, 51]
[32, 86], [32, 121]
[32, 86], [32, 108]
[32, 86], [32, 288]
[32, 86], [32, 92]
[32, 86], [29, 32]
[32, 86], [28, 32]
[32, 86], [32, 207]
[32, 86], [32, 94]
[32, 86], [32, 76]
[32, 86], [32, 101]
[32, 86], [32, 64]
[32, 86], [32, 56]
[32, 86], [16, 32]
[32, 86], [32, 209]
[32, 86], [32, 37]
[32, 86], [32, 107]
[32, 86], [32, 65]
[32, 86], [32, 42]
[32, 86], [32, 114]
[32, 86], [32, 85]
[32, 86], [32, 70]
[32, 117], [32, 33]
[32, 117], [32, 130]
[32, 117], [32, 58]
[32, 117], [32, 91]
[32, 117], [32, 51]
[32, 117], [32, 121]
[32, 117], [32, 108]
[32, 117], [32, 288]
[32, 117], [32, 92]
[32, 117], [29, 32]
[32, 117], [28, 32]
[32, 117], [32, 207]
[32, 117], [32, 94]
[32, 117], [32, 76]
[32, 117], [32, 101]
[32, 117], [32, 64]
[32, 117], [32, 56]
[32, 117], [16, 32]
[32, 117], [32, 209]
[32, 117], [32, 37]
[32, 117], [32, 107]
[32, 117], [32, 65]
[32, 117], [32, 42]
[32, 117], [32, 114]
[32, 117], [32, 85]
[32, 117], [32, 70]
[32, 33], [32, 130]
[32, 33], [32, 58]
[32, 33], [32, 91]
[32, 33], [32, 51]
[32, 33], [32, 121]
[32, 33], [32, 108]
[32, 33], [32, 288]
[32, 33], [32, 92]
[32, 33], [29, 32]
[32, 33], [28, 32]
[32, 33], [32, 207]
[32, 33], [32, 94]
[32, 33], [32, 76]
[32, 33], [32, 101]
[32, 33], [32, 64]
[32, 33], [32, 56]
[32, 33], [16, 32]
[32, 33], [32, 209]
[32, 33], [32, 37]
[32, 33], [32, 107]
[32, 33], [32, 65]
[32, 33], [32, 42]
[32, 33], [32, 114]
[32, 33], [32, 85]
[32, 33], [32, 70]
[32, 130], [32, 58]
[32, 130], [32, 91]
[32, 130], [32, 51]
[32, 130], [32, 121]
[32, 130], [32, 108]
[32, 130], [32, 288]
[32, 130], [32, 92]
[32, 130], [29, 32]
[32, 130], [28, 32]
[32, 130], [32, 207]
[32, 130], [32, 94]
[32, 130], [32, 76]
[32, 130], [32, 101]
[32, 130], [32, 64]
[32, 130], [32, 56]
[32, 130], [16, 32]
[32, 130], [32, 209]
[32, 130], [32, 37]
[32, 130], [32, 107]
[32, 130], [32, 65]
[32, 130], [32, 42]
[32, 130], [32, 114]
[32, 130], [32, 85]
[32, 130], [32, 70]
[32, 58], [32, 91]
[32, 58], [32, 51]
[32, 58], [32, 121]
[32, 58], [32, 108]
[32, 58], [32, 288]
[32, 58], [32, 92]
[32, 58], [29, 32]
[32, 58], [28, 32]
[32, 58], [32, 207]
[32, 58], [32, 94]
[32, 58], [32, 76]
[32, 58], [32, 101]
[32, 58], [32, 64]
[32, 58], [32, 56]
[32, 58], [16, 32]
[32, 58], [32, 209]
[32, 58], [32, 37]
[32, 58], [32, 107]
[32, 58], [32, 65]
[32, 58], [32, 42]
[32, 58], [32, 114]
[32, 58], [32, 85]
[32, 58], [32, 70]
[32, 91], [32, 51]
[32, 91], [32, 121]
[32, 91], [32, 108]
[32, 91], [32, 288]
[32, 91], [32, 92]
[32, 91], [29, 32]
[32, 91], [28, 32]
[32, 91], [32, 207]
[32, 91], [32, 94]
[32, 91], [32, 76]
[32, 91], [32, 101]
[32, 91], [32, 64]
[32, 91], [32, 56]
[32, 91], [16, 32]
[32, 91], [32, 209]
[32, 91], [32, 37]
[32, 91], [32, 107]
[32, 91], [32, 65]
[32, 91], [32, 42]
[32, 91], [32, 114]
[32, 91], [32, 85]
[32, 91], [32, 70]
[32, 51], [32, 121]
[32, 51], [32, 108]
[32, 51], [32, 288]
[32, 51], [32, 92]
[32, 51], [29, 32]
[32, 51], [28, 32]
[32, 51], [32, 207]
[32, 51], [32, 94]
[32, 51], [32, 76]
[32, 51], [32, 101]
[32, 51], [32, 64]
[32, 51], [32, 56]
[32, 51], [16, 32]
[32, 51], [32, 209]
[32, 51], [32, 37]
[32, 51], [32, 107]
[32, 51], [32, 65]
[32, 51], [32, 42]
[32, 51], [32, 114]
[32, 51], [32, 85]
[32, 51], [32, 70]
[32, 121], [32, 108]
[32, 121], [32, 288]
[32, 121], [32, 92]
[32, 121], [29, 32]
[32, 121], [28, 32]
[32, 121], [32, 207]
[32, 121], [32, 94]
[32, 121], [32, 76]
[32, 121], [32, 101]
[32, 121], [32, 64]
[32, 121], [32, 56]
[32, 121], [16, 32]
[32, 121], [32, 209]
[32, 121], [32, 37]
[32, 121], [32, 107]
[32, 121], [32, 65]
[32, 121], [32, 42]
[32, 121], [32, 114]
[32, 121], [32, 85]
[32, 121], [32, 70]
[32, 108], [32, 288]
[32, 108], [32, 92]
[32, 108], [29, 32]
[32, 108], [28, 32]
[32, 108], [32, 207]
[32, 108], [32, 94]
[32, 108], [32, 76]
[32, 108], [32, 101]
[32, 108], [32, 64]
[32, 108], [32, 56]
[32, 108], [16, 32]
[32, 108], [32, 209]
[32, 108], [32, 37]
[32, 108], [32, 107]
[32, 108], [32, 65]
[32, 108], [32, 42]
[32, 108], [32, 114]
[32, 108], [32, 85]
[32, 108], [32, 70]
[32, 288], [32, 92]
[32, 288], [29, 32]
[32, 288], [28, 32]
[32, 288], [32, 207]
[32, 288], [32, 94]
[32, 288], [32, 76]
[32, 288], [32, 101]
[32, 288], [32, 64]
[32, 288], [32, 56]
[32, 288], [16, 32]
[32, 288], [32, 209]
[32, 288], [32, 37]
[32, 288], [32, 107]
[32, 288], [32, 65]
[32, 288], [32, 42]
[32, 288], [32, 114]
[32, 288], [32, 85]
[32, 288], [32, 70]
[32, 92], [29, 32]
[32, 92], [28, 32]
[32, 92], [32, 207]
[32, 92], [32, 94]
[32, 92], [32, 76]
[32, 92], [32, 101]
[32, 92], [32, 64]
[32, 92], [32, 56]
[32, 92], [16, 32]
[32, 92], [32, 209]
[32, 92], [32, 37]
[32, 92], [32, 107]
[32, 92], [32, 65]
[32, 92], [32, 42]
[32, 92], [32, 114]
[32, 92], [32, 85]
[32, 92], [32, 70]
[29, 32], [28, 32]
[29, 32], [32, 207]
[29, 32], [32, 94]
[29, 32], [32, 76]
[29, 32], [32, 101]
[29, 32], [32, 64]
[29, 32], [32, 56]
[29, 32], [16, 32]
[29, 32], [32, 209]
[29, 32], [32, 37]
[29, 32], [32, 107]
[29, 32], [32, 65]
[29, 32], [32, 42]
[29, 32], [32, 114]
[29, 32], [32, 85]
[29, 32], [32, 70]
[28, 32], [32, 207]
[28, 32], [32, 94]
[28, 32], [32, 76]
[28, 32], [32, 101]
[28, 32], [32, 64]
[28, 32], [32, 56]
[28, 32], [16, 32]
[28, 32], [32, 209]
[28, 32], [32, 37]
[28, 32], [32, 107]
[28, 32], [32, 65]
[28, 32], [32, 42]
[28, 32], [32, 114]
[28, 32], [32, 85]
[28, 32], [32, 70]
[32, 207], [32, 94]
[32, 207], [32, 76]
[32, 207], [32, 101]
[32, 207], [32, 64]
[32, 207], [32, 56]
[32, 207], [16, 32]
[32, 207], [32, 209]
[32, 207], [32, 37]
[32, 207], [32, 107]
[32, 207], [32, 65]
[32, 207], [32, 42]
[32, 207], [32, 114]
[32, 207], [32, 85]
[32, 207], [32, 70]
[32, 94], [32, 76]
[32, 94], [32, 101]
[32, 94], [32, 64]
[32, 94], [32, 56]
[32, 94], [16, 32]
[32, 94], [32, 209]
[32, 94], [32, 37]
[32, 94], [32, 107]
[32, 94], [32, 65]
[32, 94], [32, 42]
[32, 94], [32, 114]
[32, 94], [32, 85]
[32, 94], [32, 70]
[32, 76], [32, 101]
[32, 76], [32, 64]
[32, 76], [32, 56]
[32, 76], [16, 32]
[32, 76], [32, 209]
[32, 76], [32, 37]
[32, 76], [32, 107]
[32, 76], [32, 65]
[32, 76], [32, 42]
[32, 76], [32, 114]
[32, 76], [32, 85]
[32, 76], [32, 70]
[32, 101], [32, 64]
[32, 101], [32, 56]
[32, 101], [16, 32]
[32, 101], [32, 209]
[32, 101], [32, 37]
[32, 101], [32, 107]
[32, 101], [32, 65]
[32, 101], [32, 42]
[32, 101], [32, 114]
[32, 101], [32, 85]
[32, 101], [32, 70]
[32, 64], [32, 56]
[32, 64], [16, 32]
[32, 64], [32, 209]
[32, 64], [32, 37]
[32, 64], [32, 107]
[32, 64], [32, 65]
[32, 64], [32, 42]
[32, 64], [32, 114]
[32, 64], [32, 85]
[32, 64], [32, 70]
[32, 56], [16, 32]
[32, 56], [32, 209]
[32, 56], [32, 37]
[32, 56], [32, 107]
[32, 56], [32, 65]
[32, 56], [32, 42]
[32, 56], [32, 114]
[32, 56], [32, 85]
[32, 56], [32, 70]
[16, 32], [32, 209]
[16, 32], [32, 37]
[16, 32], [32, 107]
[16, 32], [32, 65]
[16, 32], [32, 42]
[16, 32], [32, 114]
[16, 32], [32, 85]
[16, 32], [32, 70]
[32, 209], [32, 37]
[32, 209], [32, 107]
[32, 209], [32, 65]
[32, 209], [32, 42]
[32, 209], [32, 114]
[32, 209], [32, 85]
[32, 209], [32, 70]
[32, 37], [32, 107]
[32, 37], [32, 65]
[32, 37], [32, 42]
[32, 37], [32, 114]
[32, 37], [32, 85]
[32, 37], [32, 70]
[32, 107], [32, 65]
[32, 107], [32, 42]
[32, 107], [32, 114]
[32, 107], [32, 85]
[32, 107], [32, 70]
[32, 65], [32, 42]
[32, 65], [32, 114]
[32, 65], [32, 85]
[32, 65], [32, 70]
[32, 42], [32, 114]
[32, 42], [32, 85]
[32, 42], [32, 70]
[32, 114], [32, 85]
[32, 114], [32, 70]
[32, 85], [32, 70]
[104, 249], [249, 295]
[104, 249], [217, 249]
[104, 249], [93, 249]
[104, 249], [12, 249]
[104, 249], [106, 249]
[104, 249], [249, 251]
[104, 249], [249, 298]
[104, 249], [19, 249]
[104, 249], [218, 249]
[104, 249], [223, 249]
[104, 249], [35, 249]
[104, 249], [89, 249]
[104, 249], [229, 249]
[104, 249], [9, 249]
[104, 249], [6, 249]
[104, 249], [134, 249]
[104, 249], [249, 303]
[104, 249], [249, 296]
[104, 249], [112, 249]
[104, 249], [243, 249]
[104, 249], [219, 249]
[104, 249], [152, 249]
[104, 249], [249, 293]
[104, 249], [10, 249]
[104, 249], [249, 253]
[104, 249], [249, 259]
[104, 249], [230, 249]
[104, 249], [5, 249]
[104, 249], [83, 249]
[104, 249], [249, 262]
[104, 249], [224, 249]
[104, 249], [216, 249]
[104, 249], [113, 249]
[104, 249], [222, 249]
[104, 249], [212, 249]
[104, 249], [45, 249]
[104, 249], [46, 249]
[104, 249], [13, 249]
[104, 249], [249, 313]
[104, 249], [105, 249]
[104, 249], [66, 249]
[104, 249], [20, 249]
[104, 249], [140, 249]
[104, 249], [249, 287]
[104, 249], [249, 326]
[104, 249], [11, 249]
[104, 249], [226, 249]
[104, 249], [207, 249]
[104, 249], [90, 249]
[104, 249], [18, 249]
[104, 249], [228, 249]
[104, 249], [197, 249]
[249, 295], [217, 249]
[249, 295], [93, 249]
[249, 295], [12, 249]
[249, 295], [106, 249]
[249, 295], [249, 251]
[249, 295], [249, 298]
[249, 295], [19, 249]
[249, 295], [218, 249]
[249, 295], [223, 249]
[249, 295], [35, 249]
[249, 295], [89, 249]
[249, 295], [229, 249]
[249, 295], [9, 249]
[249, 295], [6, 249]
[249, 295], [134, 249]
[249, 295], [249, 303]
[249, 295], [249, 296]
[249, 295], [112, 249]
[249, 295], [243, 249]
[249, 295], [219, 249]
[249, 295], [152, 249]
[249, 295], [249, 293]
[249, 295], [10, 249]
[249, 295], [249, 253]
[249, 295], [249, 259]
[249, 295], [230, 249]
[249, 295], [5, 249]
[249, 295], [83, 249]
[249, 295], [249, 262]
[249, 295], [224, 249]
[249, 295], [216, 249]
[249, 295], [113, 249]
[249, 295], [222, 249]
[249, 295], [212, 249]
[249, 295], [45, 249]
[249, 295], [46, 249]
[249, 295], [13, 249]
[249, 295], [249, 313]
[249, 295], [105, 249]
[249, 295], [66, 249]
[249, 295], [20, 249]
[249, 295], [140, 249]
[249, 295], [249, 287]
[249, 295], [249, 326]
[249, 295], [11, 249]
[249, 295], [226, 249]
[249, 295], [207, 249]
[249, 295], [90, 249]
[249, 295], [18, 249]
[249, 295], [228, 249]
[249, 295], [197, 249]
[217, 249], [93, 249]
[217, 249], [12, 249]
[217, 249], [106, 249]
[217, 249], [249, 251]
[217, 249], [249, 298]
[217, 249], [19, 249]
[217, 249], [218, 249]
[217, 249], [223, 249]
[217, 249], [35, 249]
[217, 249], [89, 249]
[217, 249], [229, 249]
[217, 249], [9, 249]
[217, 249], [6, 249]
[217, 249], [134, 249]
[217, 249], [249, 303]
[217, 249], [249, 296]
[217, 249], [112, 249]
[217, 249], [243, 249]
[217, 249], [219, 249]
[217, 249], [152, 249]
[217, 249], [249, 293]
[217, 249], [10, 249]
[217, 249], [249, 253]
[217, 249], [249, 259]
[217, 249], [230, 249]
[217, 249], [5, 249]
[217, 249], [83, 249]
[217, 249], [249, 262]
[217, 249], [224, 249]
[217, 249], [216, 249]
[217, 249], [113, 249]
[217, 249], [222, 249]
[217, 249], [212, 249]
[217, 249], [45, 249]
[217, 249], [46, 249]
[217, 249], [13, 249]
[217, 249], [249, 313]
[217, 249], [105, 249]
[217, 249], [66, 249]
[217, 249], [20, 249]
[217, 249], [140, 249]
[217, 249], [249, 287]
[217, 249], [249, 326]
[217, 249], [11, 249]
[217, 249], [226, 249]
[217, 249], [207, 249]
[217, 249], [90, 249]
[217, 249], [18, 249]
[217, 249], [228, 249]
[217, 249], [197, 249]
[93, 249], [12, 249]
[93, 249], [106, 249]
[93, 249], [249, 251]
[93, 249], [249, 298]
[93, 249], [19, 249]
[93, 249], [218, 249]
[93, 249], [223, 249]
[93, 249], [35, 249]
[93, 249], [89, 249]
[93, 249], [229, 249]
[93, 249], [9, 249]
[93, 249], [6, 249]
[93, 249], [134, 249]
[93, 249], [249, 303]
[93, 249], [249, 296]
[93, 249], [112, 249]
[93, 249], [243, 249]
[93, 249], [219, 249]
[93, 249], [152, 249]
[93, 249], [249, 293]
[93, 249], [10, 249]
[93, 249], [249, 253]
[93, 249], [249, 259]
[93, 249], [230, 249]
[93, 249], [5, 249]
[93, 249], [83, 249]
[93, 249], [249, 262]
[93, 249], [224, 249]
[93, 249], [216, 249]
[93, 249], [113, 249]
[93, 249], [222, 249]
[93, 249], [212, 249]
[93, 249], [45, 249]
[93, 249], [46, 249]
[93, 249], [13, 249]
[93, 249], [249, 313]
[93, 249], [105, 249]
[93, 249], [66, 249]
[93, 249], [20, 249]
[93, 249], [140, 249]
[93, 249], [249, 287]
